game_id,king_w,queen_w,rooks_w,bishops_w,knights_w,pawns_w,king_b,queen_b,rooks_b,bishops_b,knights_b,pawns_b
5Ibr1ZJZ,4,3,16,9,27,8,2,6,14,9,18,14
Iee1lHW6,0,3,0,0,9,2,0,3,0,4,0,4
xxYfY3I2,3,0,14,15,21,13,8,7,16,13,27,8
R4jr5aVX,5,14,2,6,9,10,2,14,5,9,18,6
EqjayWlO,5,9,12,10,15,6,3,7,11,6,9,13
gZeLgN85,2,7,4,11,24,12,4,6,7,5,6,11
HWzjXI2V,3,0,10,6,21,17,2,10,4,9,9,16
46pr83Hm,0,0,0,3,0,2,0,0,0,0,0,3
hACWclnA,3,14,7,8,15,11,8,10,15,8,12,6
Gfj3FYCa,3,1,3,8,18,12,3,13,15,10,9,7
XUXfAQAP,4,7,9,10,21,12,5,4,13,17,15,7
fRX0hAP1,10,3,4,30,15,14,6,31,18,8,18,12
p2OjXgwp,2,1,2,11,15,10,2,9,4,1,15,7
tYKLFVaF,4,5,5,5,9,10,2,4,9,9,9,6
pfPlsmPN,10,6,23,10,18,14,5,3,41,19,18,11
tgfISEn0,34,4,14,13,18,19,13,26,16,6,12,33
gOSIkRNd,5,9,15,11,21,17,11,2,13,4,18,19
1BO03WxI,11,18,42,12,9,9,11,0,16,8,45,10
00U5XfWR,11,5,23,6,12,21,17,13,15,10,12,17
zYnBACyi,2,8,7,3,9,5,2,1,0,0,15,5
Adi8vpxT,2,6,2,11,6,8,2,0,2,3,15,9
gP6IzQWz,3,0,3,3,21,10,2,6,9,11,15,3
T7pTzU32,8,15,16,5,15,16,3,15,27,7,15,14
A18jnyBg,3,10,5,5,24,10,2,9,4,20,9,12
5zcTupFx,2,6,3,4,15,5,1,6,0,0,18,7
f0KJ05Rg,2,0,18,10,9,13,2,8,4,11,15,8
964Zbye6,4,8,59,7,21,16,18,2,39,3,21,15
5XkMr9AU,19,2,20,9,18,26,8,11,69,9,15,16
RKmM712Y,3,5,3,4,15,11,0,4,0,4,15,14
nqzoTBoF,3,7,10,9,18,11,1,11,0,9,15,13
5IRpnmI9,2,4,4,12,42,9,3,7,8,7,21,13
5di6i1Ec,8,5,3,9,18,10,2,11,19,13,9,4
q6YcOHsl,8,11,7,8,12,12,2,8,15,17,12,6
2mEYJJ3F,5,35,21,9,18,12,4,6,8,8,33,15
Uh2LX29y,2,0,2,8,24,10,2,1,2,9,6,11
fBB2Vknn,6,3,0,15,6,7,2,10,10,10,15,11
WxQDeAeh,3,35,24,16,15,13,13,1,18,18,21,12
6HPYupl6,6,2,0,26,9,5,4,12,3,7,21,8
ZfAlcYfw,6,1,7,12,15,7,3,6,2,11,9,12
Lh2AxDxY,2,7,2,5,9,6,2,1,0,3,9,8
6qn643hb,3,0,3,1,12,4,0,7,0,4,6,3
9zrTx0Sv,5,3,2,7,18,9,0,6,1,11,18,8
heaPtg31,3,15,5,10,12,9,3,7,7,7,21,9
x9OHvthB,4,15,32,8,15,10,3,1,20,14,45,7
ayiO9Eu7,2,8,2,13,9,7,0,0,0,4,21,7
x2tz13v3,0,3,0,7,3,5,0,0,0,1,9,7
bv8NiZh2,2,8,2,5,12,9,3,3,3,7,6,10
yQnuQtaX,4,2,18,15,18,7,4,10,2,14,6,10
irokBmKB,2,0,2,11,21,7,4,6,3,3,6,7
FVBn7vyr,7,17,38,12,39,21,25,6,20,12,15,15
hQ8aNhIk,0,0,0,0,0,2,0,0,0,0,0,2
eniLoBkP,3,17,13,11,18,12,1,14,12,6,18,15
Oc81feUC,5,5,7,10,30,17,3,2,21,26,9,9
1TeSOscb,7,11,28,10,6,13,0,0,17,8,15,20
wovzlYWL,7,0,58,11,39,12,20,7,44,7,21,12
jq4C3qnf,1,8,21,8,12,11,3,1,17,6,18,13
QO1r9Llg,2,3,7,10,18,9,2,2,5,7,12,10
jYO5bm4f,9,8,18,9,27,12,10,7,21,8,9,16
r6SxrzOM,2,10,2,8,15,8,2,0,7,8,9,16
2F1s1g2O,4,9,5,8,15,13,3,11,10,6,15,8
0anuG3X2,3,6,9,9,9,6,0,26,0,4,15,5
j9BPp1We,0,28,0,10,9,5,4,5,0,7,9,7
uAM0hTa9,2,2,5,9,6,9,2,6,3,6,12,7
sIc5yOEw,14,1,12,11,12,16,2,10,24,14,18,17
T6HOSKag,3,11,2,13,21,11,7,7,12,6,9,13
lYNQp68w,12,2,6,8,30,18,5,6,18,16,36,12
GepCEvCv,2,0,2,8,18,4,2,12,2,3,9,7
jUKTx6lj,0,8,0,14,15,3,3,0,5,6,9,5
Xcq0KFLj,2,6,2,9,9,6,2,3,3,8,6,5
1a3xY5JH,4,6,13,6,12,12,6,0,4,8,15,8
hx4HFRuq,2,14,9,8,15,15,3,6,5,10,12,15
tHJF1Smp,3,12,16,16,12,16,4,16,14,13,12,16
I9RMLkBb,24,2,14,17,15,20,3,40,19,10,9,23
1lDmsyAj,4,6,5,5,21,14,3,1,18,11,36,6
KCdnUk6I,4,7,7,8,12,3,0,14,0,8,9,3
QJwJKsT7,1,1,0,8,15,9,0,9,0,7,6,8
yOSoSHMS,7,0,21,8,39,17,8,7,41,6,12,14
D8vtS8rX,4,5,35,13,12,12,8,12,7,11,12,11
hhIBCLRi,10,5,55,23,39,15,32,17,9,9,30,13
rwk9qRYr,4,3,2,4,12,14,0,1,5,12,18,9
CqCTnXqy,14,15,9,5,36,12,10,15,29,10,15,19
V69yU6nm,3,7,2,8,24,12,2,7,2,7,18,14
djSsqGkB,2,7,19,15,12,11,4,0,16,6,12,13
gk4OQqzx,2,13,6,11,15,11,2,7,12,21,15,6
HKXsuNxg,1,4,0,10,33,7,2,10,0,4,21,12
LvLHnpo2,3,16,4,5,9,8,2,12,6,7,6,7
Z8qyF0xO,2,0,2,1,6,10,2,6,3,2,12,3
sb488kJt,0,1,0,4,9,4,2,0,2,6,9,3
DUxzevA9,2,10,2,5,15,4,4,4,3,3,9,4
LwIjChL4,5,6,10,13,15,11,3,18,12,10,12,9
9jYlGSk8,2,6,3,8,6,4,0,0,1,0,18,5
laSb4SoO,2,7,6,12,30,10,5,10,10,10,15,14
IVXxGv6L,10,8,29,6,6,9,3,24,3,6,18,7
1o5KnUnt,2,2,2,4,15,10,2,12,3,8,9,6
cxoI4Pct,7,11,8,12,21,10,2,24,20,13,9,9
gCZZudVP,2,8,4,8,15,8,2,11,2,3,24,9
Pdok6MmX,2,5,17,6,36,15,16,2,7,10,15,8
5eapUlLa,2,0,2,18,12,8,1,10,0,8,6,10
rqMyzvC7,2,32,12,14,21,11,11,5,5,11,15,11
vYVkNYcC,12,0,16,24,30,12,15,7,41,11,15,13
TXalgslf,2,10,2,9,9,4,2,0,2,3,15,7
d53Mfnlg,3,4,53,13,18,12,16,9,13,10,24,10
lBN5c2I4,2,4,11,5,6,9,3,13,3,10,6,7
fYRek0FQ,8,4,8,16,12,10,5,13,5,7,24,9
I8F7ilPx,3,10,64,8,15,9,15,4,14,13,9,16
Drhh62nF,11,3,10,4,30,10,2,7,29,32,12,12
AaR3MmI1,6,5,14,10,12,10,2,9,4,12,9,7
OJfTEr3R,5,2,5,7,9,11,1,9,7,11,12,7
cZt6PIv1,2,0,3,7,33,6,4,12,5,6,9,5
ZVm8NeQd,3,8,0,4,12,16,2,9,10,14,6,8
gKOkncjg,4,6,8,7,12,8,2,4,10,1,15,9
dTPg5NEb,1,2,0,6,9,4,0,10,0,6,6,4
M2rUxWEL,2,4,4,11,15,8,3,4,5,8,9,9
QNczjn5j,4,11,5,4,3,4,1,3,0,6,15,4
fGgZuX6d,5,5,27,11,33,9,8,2,27,11,18,10
o5abAnGj,2,6,6,9,9,4,2,4,2,1,21,6
9EiFhpCa,0,6,0,7,3,9,0,0,1,6,3,6
nixfCdlF,2,4,9,9,6,6,4,0,3,9,9,5
5mgcv3dp,2,9,9,5,12,3,3,8,2,4,3,4
6V14t1FA,12,2,4,11,12,12,3,14,10,15,6,9
lpuqIHqf,6,16,8,21,24,8,4,23,20,7,18,15
1ZP10ZMh,2,7,22,15,15,8,6,4,13,10,9,12
PMOMxTUa,2,9,6,13,15,10,8,5,0,5,18,6
wYNAmaAv,2,4,2,4,6,5,0,13,0,5,6,4
aI2spnaT,0,2,0,8,6,6,2,1,3,8,6,3
Ll77UJFQ,3,11,6,12,12,6,2,6,3,8,15,10
9jCFnxBx,4,4,4,23,9,14,5,4,4,9,21,15
WryBJxtJ,3,9,2,5,9,8,2,6,11,10,24,3
e7cSl9wb,8,5,21,16,27,21,18,5,36,8,24,14
Mh7O5jsS,5,8,16,10,9,5,4,14,3,14,3,6
Szb5UxZG,5,6,29,9,21,17,6,2,27,11,15,12
En3sBjnR,7,9,11,10,6,17,3,23,17,14,12,4
3lks1e95,0,10,0,6,6,6,3,0,0,5,6,5
OZwkfdyE,11,0,0,23,12,8,3,7,27,14,18,6
rwR5lW5F,2,3,23,6,24,7,3,3,6,7,12,12
OJYNoMO6,0,5,0,3,6,5,0,0,0,5,12,5
KGjRWYky,0,2,0,7,3,6,2,0,2,1,6,3
hzglCIRS,3,4,5,15,39,14,4,5,16,24,36,5
vHpuDEkp,8,4,14,16,6,12,7,7,18,10,24,16
tplYFpiJ,2,0,4,9,9,10,2,7,2,6,9,6
UXaNvzF0,2,14,10,10,18,12,3,3,11,4,30,15
CX0batYA,0,6,0,5,0,12,0,0,0,5,9,8
jCO1rXVw,7,6,22,13,24,9,6,1,22,13,12,12
JvsGgAS3,6,1,15,10,9,14,2,7,9,15,21,10
UgVbIys3,2,0,2,4,18,9,0,6,0,6,9,8
cSBXVHdQ,5,2,18,14,9,14,4,5,8,12,15,12
siMiZ12l,4,11,22,8,12,6,4,5,8,8,18,6
35iGCYuL,3,17,7,7,18,14,4,11,14,6,27,10
Z81IRD96,5,4,7,10,12,15,2,7,18,10,9,15
jCT64uD9,6,18,5,12,24,7,8,10,0,6,15,14
xUkAWIcj,2,37,20,12,18,14,16,2,26,17,6,12
ycWRsfrp,7,0,57,10,18,12,9,18,12,4,24,21
Gajj2gDw,18,8,28,9,18,20,13,22,18,15,42,15
tIX5MbuH,5,0,0,7,6,7,0,6,0,6,15,5
1vU7PaI5,16,18,11,11,18,8,5,17,4,12,27,11
wupTszqX,5,7,8,10,15,9,2,8,7,3,6,11
7dRMfBdf,4,4,21,24,72,15,20,9,7,18,36,11
RQdR5C9B,5,4,10,7,12,8,0,8,7,10,6,14
o7SO8VBh,11,7,21,29,9,13,9,0,23,18,9,21
yuR72wH2,2,10,9,11,18,9,3,6,13,7,12,13
u8OnhTL2,0,7,0,10,6,8,2,3,2,4,12,8
0mmzpmrO,2,6,27,20,9,4,12,6,3,1,18,11
nT25v4Z5,0,7,0,1,9,6,2,3,2,7,6,3
MAo73cnu,2,5,3,3,9,4,2,0,2,1,18,5
HK7I4i1V,36,0,16,14,12,15,14,11,7,10,84,17
kPYBwmn1,2,6,13,9,33,6,5,1,7,6,15,7
xIE5fbfa,4,6,5,5,24,11,2,1,3,17,6,5
x4ZtTz1b,3,11,17,10,9,9,2,5,11,8,27,7
sKXmVvek,5,8,5,10,12,15,2,7,7,8,36,11
4Iudc8Xf,8,1,5,7,15,13,2,11,2,7,12,10
nK42JDdn,11,9,14,7,33,5,3,11,9,13,27,10
017TOm8r,6,4,13,9,12,17,3,16,15,10,24,16
BabVYPbC,4,15,14,3,6,9,3,16,7,11,15,11
wo7WsfSm,2,6,2,3,6,11,2,2,2,9,6,5
SLEivwRb,4,0,29,10,36,6,2,7,20,16,18,10
LzmJQ3Uf,9,5,21,4,6,10,2,34,7,10,21,7
rInbsgMg,2,13,11,19,9,15,7,9,11,11,9,5
WEQNdBpO,1,4,0,5,12,11,2,0,9,9,15,8
y3ZXTB21,3,16,0,13,6,9,3,10,0,8,6,13
U7fluGlf,5,2,9,6,24,10,2,25,13,10,6,3
6dayHjkN,2,7,24,10,27,5,11,0,0,15,12,11
AtpoKHVt,4,9,5,7,9,6,3,0,4,5,9,8
4DFqk04K,0,9,0,4,3,4,0,0,0,7,9,1
Y4RzZLsU,7,7,14,8,21,11,2,16,10,14,12,9
Z8mMd686,5,6,1,7,15,13,2,29,8,11,18,4
wFFoXOY3,3,4,0,1,9,11,2,4,9,14,9,6
k7BInVwF,3,2,6,11,21,17,3,12,19,9,9,8
ec2G2mJb,2,8,7,9,9,12,4,3,10,12,12,10
tWuXcgsX,21,5,21,13,36,16,6,3,19,5,57,23
HaFMfg3y,0,0,0,0,3,2,0,0,0,0,3,0
iGyJ5eym,2,12,9,9,15,7,2,3,18,6,18,9
Q3k0baGV,2,4,23,8,12,13,5,7,10,10,15,11
3jFlrCMl,3,12,32,10,21,7,3,3,13,15,39,13
ddF7iWZj,3,8,12,19,9,13,3,10,13,13,9,13
Vt7zthIC,0,0,0,7,6,7,2,0,2,3,12,4
nxEZmnmP,2,18,2,6,12,5,3,1,3,7,15,9
jFLOGcYt,3,4,2,2,15,7,2,6,2,15,9,3
dXdaDln8,1,7,0,6,6,11,2,8,8,8,9,6
Nt7yg5QR,2,0,7,2,9,7,2,7,3,3,6,7
shSpWSaq,14,6,31,26,9,10,5,1,38,13,24,15
Zjav3f8V,3,11,20,6,24,9,5,10,7,18,9,10
g3R4qRnh,0,10,0,10,18,5,1,3,0,7,9,9
dkLY7I5T,2,10,28,12,15,10,5,25,9,7,12,14
6SJDzcDZ,3,19,13,9,21,10,3,14,13,19,15,6
Q7zQcBvI,5,0,6,13,21,15,2,17,10,18,9,11
STGTaqPm,5,2,16,13,24,11,6,5,24,11,9,15
jwdF7jgM,12,13,9,12,21,13,3,11,37,9,12,12
LQIRsd5F,2,18,21,11,12,10,6,8,16,17,12,13
HfSXZPg6,2,4,5,7,15,8,3,8,4,7,9,6
5VLl0QaY,2,3,3,12,9,11,3,12,3,9,6,9
geN8lCjO,6,10,5,13,9,4,4,3,2,12,9,8
NnpGCJwJ,4,6,8,17,9,10,5,10,0,7,15,8
alGVMeDu,2,18,0,3,6,10,6,8,0,4,0,11
sH2BNrBF,1,2,0,6,18,6,3,0,2,4,18,8
cBytYqY0,5,11,5,10,12,5,4,6,2,6,12,3
DViAMFuS,2,5,8,8,9,8,2,4,9,6,27,10
CW9fNfai,12,6,3,12,12,5,2,33,15,6,6,7
0iqgQzNw,2,1,5,9,9,6,2,14,3,6,6,4
dzoux73Z,2,9,9,23,21,7,2,5,22,6,27,9
VZeunfKE,10,12,11,7,12,16,3,10,12,12,33,10
IPuR2Kpi,4,6,10,6,21,8,2,8,2,16,30,10
ziM6b4nA,3,2,5,7,18,8,3,7,12,8,12,5
zUWGAzJL,2,4,24,10,18,9,7,1,7,2,24,11
h6iFBxNZ,2,11,2,11,30,10,6,2,13,6,6,12
drwIxYno,2,6,10,6,18,8,3,7,3,11,15,6
Z4BkYUi0,4,3,2,11,21,6,2,3,0,19,9,10
dupAxGzD,11,0,26,11,15,12,4,7,45,19,18,11
TA921Amr,6,8,17,13,9,8,3,11,11,8,15,10
YaixJPU3,0,10,7,9,9,13,10,2,10,6,12,9
V4VXZCkh,8,5,8,11,15,13,3,12,12,15,9,11
ySpDwO6x,4,17,4,11,21,9,2,18,14,8,9,14
2zVxbW0l,2,6,6,6,21,7,2,1,11,4,12,6
lsEJ2YGX,2,10,2,5,9,7,3,0,4,2,9,6
ebjo0Bsh,4,51,19,13,6,19,22,7,19,10,15,15
86k23iR0,11,5,33,7,15,22,19,2,31,15,9,17
YYYCZYlh,3,4,21,11,21,11,4,7,13,10,12,12
0UTHxAfh,3,2,1,7,18,4,1,8,3,6,9,2
xT50mZgr,2,8,14,11,18,10,8,4,17,9,15,8
kNfZkfXg,0,0,0,0,0,2,0,0,0,0,3,0
WC3rVjyw,2,8,12,13,12,6,2,4,4,6,15,13
pWc6tgB9,2,16,7,8,18,4,2,1,21,7,12,6
DOQsbEpp,5,13,20,12,9,8,3,19,12,12,21,5
R1b9r4Ck,0,6,2,9,30,13,5,1,2,18,21,6
VfYjdvBB,8,7,12,6,15,8,2,16,8,8,9,11
LBMHRYbm,1,0,0,1,27,3,0,7,0,3,15,6
rGubqsdv,4,5,14,3,24,9,2,9,3,10,12,11
60yHQ9s0,3,2,35,17,9,9,6,5,11,5,18,13
IevynFGN,3,7,7,9,15,11,0,10,9,13,12,12
EbUhs03T,6,0,13,15,18,13,5,11,18,4,27,9
1V0SHfo0,0,0,0,3,9,3,0,6,0,3,3,3
tm65iUX0,2,3,7,21,12,4,3,3,2,3,24,4
PtVlBoFH,5,4,10,10,30,12,5,10,19,5,9,12
84FUf78S,2,10,9,9,18,7,4,7,3,12,18,6
u0XhkpIo,5,7,12,8,21,7,4,3,12,6,30,9
VekNqr61,2,2,3,3,21,7,3,1,0,6,12,7
qSEBn07K,3,18,19,5,15,18,2,4,9,18,24,12
lYcgeXP2,2,6,14,26,18,10,6,1,17,5,15,13
HcbTt0Nk,5,10,11,11,9,14,3,28,5,10,15,8
iTalJED0,3,35,17,8,9,21,18,11,10,5,21,15
FD8Kxdrx,16,3,40,30,12,11,11,5,39,13,15,22
VVzA7ny1,2,6,13,9,27,5,2,6,6,7,18,7
Ld267Hpf,3,7,9,5,18,12,3,4,17,11,12,6
hRhAcYya,7,4,7,5,6,12,1,20,12,10,18,5
rO1PocHv,10,14,23,13,12,22,5,12,19,6,9,23
47ZNqRqW,0,0,0,12,3,9,2,2,0,3,3,10
gjwTv56S,5,7,36,7,9,7,3,0,25,20,18,7
Oahgo5fa,0,7,0,5,21,7,2,6,3,9,9,8
xY2xmKgx,2,16,15,28,12,16,13,6,11,11,12,19
9oBmfF2N,10,2,26,10,6,11,2,8,37,8,18,16
P9CAJTOF,3,4,22,12,21,7,3,7,17,10,6,11
rShe7Gxn,2,0,2,3,9,5,0,0,0,4,0,8
GL4Ewazg,1,7,0,10,9,5,2,8,3,3,12,6
QX7jbI4a,5,8,11,11,21,10,4,5,24,15,12,11
alda7aRJ,5,25,9,12,12,16,10,3,20,10,18,17
3sVinpE0,14,0,19,10,18,17,3,27,28,4,15,13
3R7Ht7CA,2,6,3,7,6,5,2,0,2,8,12,6
HHGxXfZd,7,7,15,11,9,9,2,2,26,10,15,9
tWbO7Rma,2,17,21,8,27,9,6,11,12,7,12,12
XLRMv5Wp,14,7,45,7,36,10,13,8,30,11,18,16
5yhasxpR,2,6,2,9,6,5,0,0,0,4,15,6
4PWdbqhc,15,5,13,14,15,14,8,3,25,7,15,18
nU6K7gHT,2,12,6,9,21,11,7,3,10,7,21,8
fUOPgwBH,9,8,15,9,12,16,5,9,24,13,12,14
WZa57bLR,8,3,40,5,9,16,9,6,16,9,42,10
V4jMyOv7,5,2,5,15,12,11,2,8,2,2,15,14
lLhm1Ro1,2,5,6,7,21,9,2,6,5,7,15,7
NcFMFEUL,0,4,0,5,9,4,0,0,0,1,12,4
W18uT1lj,0,7,0,5,6,7,0,1,0,6,12,3
oSQlUbS5,2,11,10,4,27,7,2,8,7,5,12,8
NF8AuNik,8,3,17,14,15,16,6,5,27,21,9,11
dBknWJft,0,1,0,9,6,4,0,7,0,4,0,3
SIOXVAhD,0,6,0,9,3,8,2,3,3,6,6,8
4BtxS1Au,4,11,22,11,9,4,2,0,24,13,15,6
k8U4cky8,0,0,0,3,0,2,0,0,0,0,0,3
WZKs2Ciq,4,7,9,6,12,6,3,6,13,10,12,5
55t9oty9,3,17,9,16,15,9,4,8,11,8,12,15
4TjinTA3,3,19,2,8,15,8,4,8,6,4,33,4
YUzBWky8,21,3,41,7,18,15,10,11,43,14,12,17
64ArSrkz,2,11,2,1,6,3,1,0,0,4,9,6
ZDC89CEl,2,0,2,6,9,6,0,4,0,5,6,6
YvZnPEYo,0,7,0,5,12,6,2,0,4,1,12,6
vCBmq0rl,4,1,12,6,21,7,3,4,3,8,15,9
zuP3pMR1,3,10,13,7,24,9,6,13,12,5,21,8
BhVdNZh2,3,7,17,7,12,16,3,10,15,9,12,12
08WRgQn2,2,0,3,4,15,9,2,6,2,5,12,7
Ak0HS9Xe,7,5,30,10,33,21,17,8,13,13,24,19
WCRSyAVK,9,10,11,12,18,14,3,15,5,9,21,13
exeMXTtH,0,8,1,3,0,15,0,5,0,12,6,7
eZpKZjCe,2,4,9,11,27,12,2,11,15,9,15,11
eEod6ij3,2,5,6,11,21,7,5,10,0,2,6,14
G76cDNAw,2,10,7,9,15,5,2,3,13,10,9,7
v4HHKgJ4,2,6,2,5,6,10,2,0,2,10,12,6
G4Z1zFRS,3,7,5,2,9,15,3,4,17,9,21,6
DxvJIVx5,7,9,5,7,12,11,2,8,2,11,15,12
SIf5fGcP,2,8,11,5,21,6,1,16,6,10,12,4
vvl6I6o2,10,8,40,13,15,13,7,2,25,8,21,14
NRLwWJCx,18,15,5,8,21,9,2,25,14,8,18,7
xrghN3Zv,5,4,7,6,18,6,2,9,5,6,12,7
KcmBp2p4,2,2,6,13,12,8,2,6,4,4,15,10
AbtyjXgN,3,2,10,20,6,10,2,2,7,5,15,14
zSfRynJn,2,9,13,11,9,7,3,2,16,9,15,4
K4mBJufz,3,8,4,16,12,14,2,12,20,4,12,15
pef6ZTmr,2,5,10,20,18,7,2,2,4,3,12,16
xpxEAjuL,2,12,23,8,21,7,11,17,2,14,9,6
wRYpitP6,2,5,2,2,15,5,2,12,2,5,12,2
OYOLRhUu,3,6,40,12,9,13,10,2,19,9,15,15
XIu4zolI,7,4,6,11,15,9,2,21,13,3,15,8
pPDfvGKP,2,10,6,8,12,6,7,8,5,5,12,5
2NHzPEWY,1,1,6,9,9,4,0,18,0,5,9,4
rO2hETHX,2,5,9,9,9,4,3,0,3,4,9,8
ISw4EMqd,9,0,19,26,9,18,9,13,20,9,33,6
9farYW3R,7,4,12,6,18,15,4,3,7,4,24,17
7bt1npTn,10,2,15,27,6,16,12,13,20,10,12,17
t09rM1S7,2,10,7,6,12,12,3,8,25,9,18,3
rQNkeNrg,9,4,22,5,9,16,4,9,40,11,15,14
zpSQHdRZ,3,10,13,13,21,9,3,9,10,14,12,12
mDvqhykL,11,4,11,10,30,15,3,3,26,8,21,15
VAnEuDMr,5,2,7,7,9,12,2,8,2,12,15,5
DOcw0Uzy,7,9,5,8,9,12,2,15,3,9,12,11
Mq87qxLq,9,7,11,10,15,16,2,15,5,16,27,10
iEXkcrLt,2,20,5,7,33,9,8,4,12,6,12,14
FeR0rMYp,2,6,12,12,15,12,3,9,14,9,12,11
pfKSjuTL,3,14,10,6,9,8,5,10,3,7,21,6
2Hss6bmB,4,7,9,24,30,10,4,0,24,15,27,8
QlwHMa1M,4,4,23,18,18,12,3,3,25,13,27,13
cgs0vF16,4,24,22,11,12,10,11,17,1,7,18,11
WxgQmJiT,2,0,5,8,18,7,2,7,7,7,12,9
auv4BcD9,3,11,21,4,18,15,6,6,15,13,18,8
1LZTVEVs,6,14,9,3,24,8,2,7,17,13,30,10
y58ShLw3,0,9,0,16,24,8,8,2,4,1,18,9
W1KkAlWG,3,0,18,25,21,16,7,10,7,24,15,16
pH2rOPxq,0,0,0,3,6,4,0,0,0,5,3,3
C1M7zkJs,5,21,5,7,9,9,3,5,20,8,18,11
hi3eYLUl,5,11,6,7,9,7,2,9,3,10,9,10
R4S0TGt9,6,5,10,17,24,26,11,2,26,34,9,11
VtDV8FJ4,2,0,10,14,21,10,5,7,14,10,12,12
MDYVmhkW,5,5,33,11,66,7,5,6,35,3,33,10
mpP5g3yr,8,17,10,8,6,11,3,13,19,12,15,14
1tcVQEEQ,2,7,2,8,9,7,2,3,2,10,12,7
aAHBTPKO,2,14,2,6,24,14,3,6,14,13,21,16
CoWKOkRj,5,10,3,8,9,12,2,11,6,17,18,8
pQAsWzTl,2,18,13,13,18,11,7,7,0,13,15,11
L8AcVVw0,3,31,21,13,12,12,19,16,7,6,24,11
VKw1d0zg,2,6,15,15,9,9,5,10,13,5,12,11
mIbr5HiA,4,6,16,19,9,11,11,0,4,5,15,7
pHV7R0eR,3,20,9,11,24,13,6,1,22,9,27,11
ilYzwYhL,14,6,40,8,21,13,14,5,14,10,9,20
ZO0JvicB,11,4,23,13,21,17,8,3,23,11,6,18
XZploafq,6,20,10,9,12,11,10,13,7,14,12,8
zgDouhbB,2,1,2,12,21,5,2,2,6,4,18,9
g5Hy44zK,14,3,9,14,63,14,14,22,19,10,6,17
OIv9LJNv,2,12,4,10,15,6,2,6,10,12,6,5
NXWRoCx7,6,24,14,10,12,9,7,11,14,10,12,10
RK6WLls8,2,24,15,8,9,11,5,13,19,11,9,8
l4Z0gut7,7,6,8,8,15,12,2,11,2,10,6,16
ws2jeB4d,0,7,0,7,3,4,0,0,0,2,12,8
u5ja8xnK,4,3,8,7,15,5,0,7,1,1,12,8
AOLpPkP0,2,15,2,5,9,8,3,13,8,9,9,5
WkWSudmq,3,5,26,19,9,9,2,34,18,6,6,9
VMkibLL4,5,7,19,11,24,15,5,12,4,17,15,11
9z2LL94u,8,21,22,6,9,10,5,5,34,16,15,6
QUBgZNC4,8,15,8,8,12,5,2,8,6,23,12,8
ajspIqpB,3,7,7,11,27,9,3,0,16,21,9,8
4mr0YJi2,8,3,15,9,12,9,2,22,13,11,21,6
WC4QwITc,2,5,2,5,12,6,2,6,3,7,6,5
4ihdUZrP,2,8,2,7,6,6,3,14,3,7,6,4
6x62vE2f,12,5,57,5,9,17,16,2,40,11,15,17
mVGAIKm2,4,0,3,3,6,19,2,7,12,13,12,11
TTzBqWaS,0,0,0,5,0,3,0,0,0,3,6,2
tYkDI1uH,4,1,27,9,24,7,5,8,27,5,12,11
LknUtoF9,4,7,5,11,9,6,4,1,2,5,15,7
y7WxWZOZ,2,11,9,10,15,9,5,15,8,6,6,8
yM1uVCu8,12,7,22,20,15,18,6,4,54,8,6,17
MR5PVBBS,10,12,2,9,15,19,5,24,17,12,9,11
83kw8I7D,4,9,9,10,21,8,3,5,15,4,21,10
Q8Dp1287,3,2,7,12,30,7,3,8,12,9,9,12
az9drFk2,4,22,26,14,18,17,17,5,37,6,6,13
e0XkAdF3,4,13,8,4,21,11,2,10,5,10,12,6
5BHjs0Tn,9,10,31,11,33,17,17,11,37,5,12,16
zjtlhgtM,2,0,2,1,12,8,2,0,2,1,9,6
jnWPytyY,12,0,50,10,12,15,7,7,41,10,12,18
fXgLgDVd,3,6,6,4,12,11,2,11,15,9,12,5
wWjiGhpr,3,23,4,10,12,7,3,12,7,12,24,6
KyFAhP6H,30,0,33,12,18,19,10,13,50,5,45,24
DglaRPHt,0,2,0,7,6,4,0,0,0,7,9,4
lFor8ugu,13,2,49,5,15,16,11,7,26,13,18,23
5hMQtEm2,2,7,16,8,9,11,1,3,0,15,18,11
lNcgryNC,2,4,21,18,15,9,6,8,7,11,15,8
gNSESMlx,4,11,8,10,24,12,5,4,10,14,21,10
sQRvIYDq,4,0,12,14,42,13,16,7,15,9,21,10
wPTrUoUt,4,7,5,6,12,5,2,3,2,5,12,6
srxUzRHG,10,10,23,11,9,11,4,21,13,7,24,13
83Pa1yYX,2,17,21,15,18,8,9,7,8,5,15,10
gL269OIU,8,16,1,10,12,9,4,20,8,8,12,10
5G1LKUGm,2,7,7,11,30,10,2,0,11,6,12,12
FSjB5FSG,16,28,12,5,9,12,8,18,24,9,24,10
AQ2wvEV4,3,6,14,6,15,12,4,21,4,10,9,7
WJHkhgiL,10,8,14,19,15,22,5,1,32,10,18,21
ye6tuB72,2,10,3,10,12,7,2,7,11,6,12,7
9XhsGXWA,5,5,17,8,18,13,3,9,13,23,9,11
rfm3nHlF,3,7,19,21,30,13,14,5,7,8,18,9
BKpQo5gS,2,2,2,7,21,12,2,21,2,6,9,9
GQr0mFiS,18,9,29,11,6,19,6,16,32,10,12,21
0RsRUOBu,0,0,0,0,0,2,0,0,0,0,0,1
h3uVkdCe,6,4,15,11,9,11,2,11,14,6,12,11
